class,DatasetRef,License,Link,ObjectMaskPath,RealDataPath,subset_tag,dataGTPath,dataPath,AR
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_G23_s8_w12910C37A-C52C-45B2-A796-7C60A2247C32_part1.png,BBBC039/cvt_images/IXMtest_G23_s8_w12910C37A-C52C-45B2-A796-7C60A2247C32_part1.png,obj_map,srcDataset/01143_gt.png,srcDataset/01143.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_G08_s6_w1823194BE-DE9A-4638-BACD-CABE5FA4C89C_part1.png,BBBC039/cvt_images/IXMtest_G08_s6_w1823194BE-DE9A-4638-BACD-CABE5FA4C89C_part1.png,obj_map,srcDataset/01144_gt.png,srcDataset/01144.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_O13_s3_w12D9C1C9C-C582-4080-B9BE-4807FA3E0843_part1.png,BBBC039/cvt_images/IXMtest_O13_s3_w12D9C1C9C-C582-4080-B9BE-4807FA3E0843_part1.png,obj_map,srcDataset/01145_gt.png,srcDataset/01145.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940_part3.png,BBBC039/cvt_images/IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940_part3.png,obj_map,srcDataset/01146_gt.png,srcDataset/01146.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_O09_s2_w133C7EDCE-1C7C-41A6-9E52-7AD499E7CDC8_part3.png,BBBC039/cvt_images/IXMtest_O09_s2_w133C7EDCE-1C7C-41A6-9E52-7AD499E7CDC8_part3.png,obj_map,srcDataset/01147_gt.png,srcDataset/01147.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_I08_s2_w11996D679-5D76-4FB8-A681-2014A8999EC8_part3.png,BBBC039/cvt_images/IXMtest_I08_s2_w11996D679-5D76-4FB8-A681-2014A8999EC8_part3.png,obj_map,srcDataset/01148_gt.png,srcDataset/01148.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_J03_s4_w1472990BF-A442-497B-8A43-8EE065002EEB_part2.png,BBBC039/cvt_images/IXMtest_J03_s4_w1472990BF-A442-497B-8A43-8EE065002EEB_part2.png,obj_map,srcDataset/01149_gt.png,srcDataset/01149.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_F21_s1_w1E2770CF6-417B-4804-9B45-6EE7D783D8CA_part2.png,BBBC039/cvt_images/IXMtest_F21_s1_w1E2770CF6-417B-4804-9B45-6EE7D783D8CA_part2.png,obj_map,srcDataset/01150_gt.png,srcDataset/01150.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_E12_s9_w1A811DEC0-ADD9-411A-B5D5-A654C70F253D_part2.png,BBBC039/cvt_images/IXMtest_E12_s9_w1A811DEC0-ADD9-411A-B5D5-A654C70F253D_part2.png,obj_map,srcDataset/01151_gt.png,srcDataset/01151.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_N11_s4_w142A84EA3-47C3-4B49-B6CA-BBC6685BBE1E_part2.png,BBBC039/cvt_images/IXMtest_N11_s4_w142A84EA3-47C3-4B49-B6CA-BBC6685BBE1E_part2.png,obj_map,srcDataset/01152_gt.png,srcDataset/01152.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_D04_s9_w17B6268DB-8215-4DC6-943C-CC009A8A5732_part2.png,BBBC039/cvt_images/IXMtest_D04_s9_w17B6268DB-8215-4DC6-943C-CC009A8A5732_part2.png,obj_map,srcDataset/01153_gt.png,srcDataset/01153.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_H01_s8_w13C7E7AAD-FC32-42F8-88C5-DDEA4BD8832C_part2.png,BBBC039/cvt_images/IXMtest_H01_s8_w13C7E7AAD-FC32-42F8-88C5-DDEA4BD8832C_part2.png,obj_map,srcDataset/01154_gt.png,srcDataset/01154.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_A22_s8_w1E2AFE190-831D-4D9C-961E-3AA2ECB3599D_part3.png,BBBC039/cvt_images/IXMtest_A22_s8_w1E2AFE190-831D-4D9C-961E-3AA2ECB3599D_part3.png,obj_map,srcDataset/01155_gt.png,srcDataset/01155.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_G13_s9_w19606195E-12B4-46FF-9B83-1F7FE11B3AFB_part1.png,BBBC039/cvt_images/IXMtest_G13_s9_w19606195E-12B4-46FF-9B83-1F7FE11B3AFB_part1.png,obj_map,srcDataset/01156_gt.png,srcDataset/01156.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_F08_s7_w117D78658-1BA7-495D-9EAA-E4FA155861AC_part3.png,BBBC039/cvt_images/IXMtest_F08_s7_w117D78658-1BA7-495D-9EAA-E4FA155861AC_part3.png,obj_map,srcDataset/01157_gt.png,srcDataset/01157.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_I07_s4_w1F156255A-3842-46FB-ABF2-9D041E523F86_part2.png,BBBC039/cvt_images/IXMtest_I07_s4_w1F156255A-3842-46FB-ABF2-9D041E523F86_part2.png,obj_map,srcDataset/01158_gt.png,srcDataset/01158.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_K02_s3_w1FE99F6CA-8D35-4496-8F52-DBE55EFAB7E6_part1.png,BBBC039/cvt_images/IXMtest_K02_s3_w1FE99F6CA-8D35-4496-8F52-DBE55EFAB7E6_part1.png,obj_map,srcDataset/01159_gt.png,srcDataset/01159.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_I04_s9_w16A5CC270-8B92-42EE-AA4A-855776F7D46B_part1.png,BBBC039/cvt_images/IXMtest_I04_s9_w16A5CC270-8B92-42EE-AA4A-855776F7D46B_part1.png,obj_map,srcDataset/01160_gt.png,srcDataset/01160.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_L11_s4_w13C057BB5-9CFB-471F-84B5-72F80654CF81_part4.png,BBBC039/cvt_images/IXMtest_L11_s4_w13C057BB5-9CFB-471F-84B5-72F80654CF81_part4.png,obj_map,srcDataset/01161_gt.png,srcDataset/01161.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_D10_s2_w1BB72A093-72AB-476C-9513-2FF43BFB2134_part2.png,BBBC039/cvt_images/IXMtest_D10_s2_w1BB72A093-72AB-476C-9513-2FF43BFB2134_part2.png,obj_map,srcDataset/01162_gt.png,srcDataset/01162.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_J15_s9_w1857B395F-AE7A-4319-BC26-3A041C0E31E9_part2.png,BBBC039/cvt_images/IXMtest_J15_s9_w1857B395F-AE7A-4319-BC26-3A041C0E31E9_part2.png,obj_map,srcDataset/01163_gt.png,srcDataset/01163.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_H11_s6_w19DF4E879-8DE4-45D6-840B-305BDDB27076_part3.png,BBBC039/cvt_images/IXMtest_H11_s6_w19DF4E879-8DE4-45D6-840B-305BDDB27076_part3.png,obj_map,srcDataset/01164_gt.png,srcDataset/01164.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609_part3.png,BBBC039/cvt_images/IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609_part3.png,obj_map,srcDataset/01165_gt.png,srcDataset/01165.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_G12_s6_w16850371E-A405-4D73-9816-F5F68F885D38_part4.png,BBBC039/cvt_images/IXMtest_G12_s6_w16850371E-A405-4D73-9816-F5F68F885D38_part4.png,obj_map,srcDataset/01166_gt.png,srcDataset/01166.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_B19_s7_w1E43B84DB-39E2-4BFB-8CB4-554B32098C75_part1.png,BBBC039/cvt_images/IXMtest_B19_s7_w1E43B84DB-39E2-4BFB-8CB4-554B32098C75_part1.png,obj_map,srcDataset/01167_gt.png,srcDataset/01167.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_H11_s6_w19DF4E879-8DE4-45D6-840B-305BDDB27076_part1.png,BBBC039/cvt_images/IXMtest_H11_s6_w19DF4E879-8DE4-45D6-840B-305BDDB27076_part1.png,obj_map,srcDataset/01168_gt.png,srcDataset/01168.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_H11_s5_w1612B789B-6279-41E1-B4C6-009BF5772334_part2.png,BBBC039/cvt_images/IXMtest_H11_s5_w1612B789B-6279-41E1-B4C6-009BF5772334_part2.png,obj_map,srcDataset/01169_gt.png,srcDataset/01169.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_P10_s2_w130B9EBAE-801C-4AAC-A3CE-1C96EE2E6FF9_part1.png,BBBC039/cvt_images/IXMtest_P10_s2_w130B9EBAE-801C-4AAC-A3CE-1C96EE2E6FF9_part1.png,obj_map,srcDataset/01170_gt.png,srcDataset/01170.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1_part1.png,BBBC039/cvt_images/IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1_part1.png,obj_map,srcDataset/01171_gt.png,srcDataset/01171.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_E12_s9_w1A811DEC0-ADD9-411A-B5D5-A654C70F253D_part3.png,BBBC039/cvt_images/IXMtest_E12_s9_w1A811DEC0-ADD9-411A-B5D5-A654C70F253D_part3.png,obj_map,srcDataset/01172_gt.png,srcDataset/01172.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_G12_s6_w16850371E-A405-4D73-9816-F5F68F885D38_part1.png,BBBC039/cvt_images/IXMtest_G12_s6_w16850371E-A405-4D73-9816-F5F68F885D38_part1.png,obj_map,srcDataset/01173_gt.png,srcDataset/01173.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_L06_s5_w1610AE208-D6E8-4DC4-AC19-D26284AA8556_part4.png,BBBC039/cvt_images/IXMtest_L06_s5_w1610AE208-D6E8-4DC4-AC19-D26284AA8556_part4.png,obj_map,srcDataset/01174_gt.png,srcDataset/01174.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_B04_s4_w1F6AEFA0F-AF87-4B3B-A334-698647CFE043_part4.png,BBBC039/cvt_images/IXMtest_B04_s4_w1F6AEFA0F-AF87-4B3B-A334-698647CFE043_part4.png,obj_map,srcDataset/01175_gt.png,srcDataset/01175.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_P24_s9_w13AC6C03C-E8D7-4A23-B649-514BB4052F52_part2.png,BBBC039/cvt_images/IXMtest_P24_s9_w13AC6C03C-E8D7-4A23-B649-514BB4052F52_part2.png,obj_map,srcDataset/01176_gt.png,srcDataset/01176.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_I03_s4_w1C724E24D-7AD5-4166-A810-DC75A825495D_part3.png,BBBC039/cvt_images/IXMtest_I03_s4_w1C724E24D-7AD5-4166-A810-DC75A825495D_part3.png,obj_map,srcDataset/01177_gt.png,srcDataset/01177.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_I07_s4_w1F156255A-3842-46FB-ABF2-9D041E523F86_part4.png,BBBC039/cvt_images/IXMtest_I07_s4_w1F156255A-3842-46FB-ABF2-9D041E523F86_part4.png,obj_map,srcDataset/01178_gt.png,srcDataset/01178.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_A21_s1_w1D8BF2790-C628-4109-94AF-DF6D8A3480B6_part2.png,BBBC039/cvt_images/IXMtest_A21_s1_w1D8BF2790-C628-4109-94AF-DF6D8A3480B6_part2.png,obj_map,srcDataset/01179_gt.png,srcDataset/01179.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_H07_s2_w1D8F30687-16A2-4A0D-BDD5-377257089055_part2.png,BBBC039/cvt_images/IXMtest_H07_s2_w1D8F30687-16A2-4A0D-BDD5-377257089055_part2.png,obj_map,srcDataset/01180_gt.png,srcDataset/01180.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_B02_s9_w124B5080D-EBE1-47D2-B147-C0F342039EDF_part2.png,BBBC039/cvt_images/IXMtest_B02_s9_w124B5080D-EBE1-47D2-B147-C0F342039EDF_part2.png,obj_map,srcDataset/01181_gt.png,srcDataset/01181.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A_part4.png,BBBC039/cvt_images/IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A_part4.png,obj_map,srcDataset/01182_gt.png,srcDataset/01182.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_F12_s5_w17F3E9DFC-6705-40A9-B5FE-C60261D73052_part3.png,BBBC039/cvt_images/IXMtest_F12_s5_w17F3E9DFC-6705-40A9-B5FE-C60261D73052_part3.png,obj_map,srcDataset/01183_gt.png,srcDataset/01183.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_B20_s2_w159B9FE71-035A-4DED-B0CA-C76916C968BC_part2.png,BBBC039/cvt_images/IXMtest_B20_s2_w159B9FE71-035A-4DED-B0CA-C76916C968BC_part2.png,obj_map,srcDataset/01184_gt.png,srcDataset/01184.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_P05_s5_w18FC141F8-8BCA-4851-9000-31D080922BDD_part2.png,BBBC039/cvt_images/IXMtest_P05_s5_w18FC141F8-8BCA-4851-9000-31D080922BDD_part2.png,obj_map,srcDataset/01185_gt.png,srcDataset/01185.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_J15_s9_w1857B395F-AE7A-4319-BC26-3A041C0E31E9_part1.png,BBBC039/cvt_images/IXMtest_J15_s9_w1857B395F-AE7A-4319-BC26-3A041C0E31E9_part1.png,obj_map,srcDataset/01186_gt.png,srcDataset/01186.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2_part1.png,BBBC039/cvt_images/IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2_part1.png,obj_map,srcDataset/01187_gt.png,srcDataset/01187.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_D19_s6_w1EB1F11AE-4FB6-481F-94D9-40246870F0CB_part1.png,BBBC039/cvt_images/IXMtest_D19_s6_w1EB1F11AE-4FB6-481F-94D9-40246870F0CB_part1.png,obj_map,srcDataset/01188_gt.png,srcDataset/01188.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_M04_s3_w1A599DF67-1E7F-4A09-84FD-0080767A735C_part4.png,BBBC039/cvt_images/IXMtest_M04_s3_w1A599DF67-1E7F-4A09-84FD-0080767A735C_part4.png,obj_map,srcDataset/01189_gt.png,srcDataset/01189.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_A24_s9_w152CD6793-DA45-4975-869A-CBD49D645E37_part2.png,BBBC039/cvt_images/IXMtest_A24_s9_w152CD6793-DA45-4975-869A-CBD49D645E37_part2.png,obj_map,srcDataset/01190_gt.png,srcDataset/01190.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_A06_s6_w1B9577918-4973-4A87-BA73-A168AA755527_part4.png,BBBC039/cvt_images/IXMtest_A06_s6_w1B9577918-4973-4A87-BA73-A168AA755527_part4.png,obj_map,srcDataset/01191_gt.png,srcDataset/01191.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_J03_s4_w1472990BF-A442-497B-8A43-8EE065002EEB_part1.png,BBBC039/cvt_images/IXMtest_J03_s4_w1472990BF-A442-497B-8A43-8EE065002EEB_part1.png,obj_map,srcDataset/01192_gt.png,srcDataset/01192.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_L13_s5_w14B7DEC0F-735B-428F-B8B4-F4FF32B6ED4A_part1.png,BBBC039/cvt_images/IXMtest_L13_s5_w14B7DEC0F-735B-428F-B8B4-F4FF32B6ED4A_part1.png,obj_map,srcDataset/01193_gt.png,srcDataset/01193.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_B12_s2_w19F7E0279-D087-4B5E-9899-61971C29CB78_part3.png,BBBC039/cvt_images/IXMtest_B12_s2_w19F7E0279-D087-4B5E-9899-61971C29CB78_part3.png,obj_map,srcDataset/01194_gt.png,srcDataset/01194.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_H08_s8_w1418B93F8-515E-49A7-A9AE-CAF7A1589A38_part2.png,BBBC039/cvt_images/IXMtest_H08_s8_w1418B93F8-515E-49A7-A9AE-CAF7A1589A38_part2.png,obj_map,srcDataset/01195_gt.png,srcDataset/01195.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_M15_s8_w113217199-6161-475C-A786-265D0444C84B_part4.png,BBBC039/cvt_images/IXMtest_M15_s8_w113217199-6161-475C-A786-265D0444C84B_part4.png,obj_map,srcDataset/01196_gt.png,srcDataset/01196.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_F08_s1_w144C3056F-C4DD-4D39-A40F-4F4576A6DBD8_part2.png,BBBC039/cvt_images/IXMtest_F08_s1_w144C3056F-C4DD-4D39-A40F-4F4576A6DBD8_part2.png,obj_map,srcDataset/01197_gt.png,srcDataset/01197.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_M12_s5_w16D817EFA-C3C9-45DB-AC15-61BB143DEC62_part3.png,BBBC039/cvt_images/IXMtest_M12_s5_w16D817EFA-C3C9-45DB-AC15-61BB143DEC62_part3.png,obj_map,srcDataset/01198_gt.png,srcDataset/01198.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_G16_s3_w1B4690283-D75E-4DFB-92B0-29419E8292C6_part1.png,BBBC039/cvt_images/IXMtest_G16_s3_w1B4690283-D75E-4DFB-92B0-29419E8292C6_part1.png,obj_map,srcDataset/01199_gt.png,srcDataset/01199.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_J02_s5_w1F53DDD35-C0B2-4E39-BA3B-9F66D289AB02_part3.png,BBBC039/cvt_images/IXMtest_J02_s5_w1F53DDD35-C0B2-4E39-BA3B-9F66D289AB02_part3.png,obj_map,srcDataset/01200_gt.png,srcDataset/01200.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_E06_s3_w1701573EB-CE9A-4D76-8668-0416996E1DCD_part1.png,BBBC039/cvt_images/IXMtest_E06_s3_w1701573EB-CE9A-4D76-8668-0416996E1DCD_part1.png,obj_map,srcDataset/01201_gt.png,srcDataset/01201.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_C19_s4_w1AD3DC23E-B9B5-46E9-9716-26096C672A13_part3.png,BBBC039/cvt_images/IXMtest_C19_s4_w1AD3DC23E-B9B5-46E9-9716-26096C672A13_part3.png,obj_map,srcDataset/01202_gt.png,srcDataset/01202.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_G18_s9_w17F495AF2-03D2-4683-BD37-56887F4A3A84_part1.png,BBBC039/cvt_images/IXMtest_G18_s9_w17F495AF2-03D2-4683-BD37-56887F4A3A84_part1.png,obj_map,srcDataset/01203_gt.png,srcDataset/01203.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_M12_s7_w193E9BA0F-274A-4EE8-A0F0-6A58471A333A_part4.png,BBBC039/cvt_images/IXMtest_M12_s7_w193E9BA0F-274A-4EE8-A0F0-6A58471A333A_part4.png,obj_map,srcDataset/01204_gt.png,srcDataset/01204.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_L14_s5_w14B42C89E-7650-44AC-9D7B-50BE61EA307E_part2.png,BBBC039/cvt_images/IXMtest_L14_s5_w14B42C89E-7650-44AC-9D7B-50BE61EA307E_part2.png,obj_map,srcDataset/01205_gt.png,srcDataset/01205.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_K05_s9_w1647AEF60-D7B0-4D83-AFA5-2B05E968468F_part3.png,BBBC039/cvt_images/IXMtest_K05_s9_w1647AEF60-D7B0-4D83-AFA5-2B05E968468F_part3.png,obj_map,srcDataset/01206_gt.png,srcDataset/01206.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_K11_s4_w139A2D71E-EC27-49CC-BDA0-1118747BDC76_part3.png,BBBC039/cvt_images/IXMtest_K11_s4_w139A2D71E-EC27-49CC-BDA0-1118747BDC76_part3.png,obj_map,srcDataset/01207_gt.png,srcDataset/01207.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_D19_s6_w1EB1F11AE-4FB6-481F-94D9-40246870F0CB_part3.png,BBBC039/cvt_images/IXMtest_D19_s6_w1EB1F11AE-4FB6-481F-94D9-40246870F0CB_part3.png,obj_map,srcDataset/01208_gt.png,srcDataset/01208.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_E15_s5_w1419F04CC-50C3-41FB-A87A-FB17647A2E33_part2.png,BBBC039/cvt_images/IXMtest_E15_s5_w1419F04CC-50C3-41FB-A87A-FB17647A2E33_part2.png,obj_map,srcDataset/01209_gt.png,srcDataset/01209.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_K05_s9_w1647AEF60-D7B0-4D83-AFA5-2B05E968468F_part4.png,BBBC039/cvt_images/IXMtest_K05_s9_w1647AEF60-D7B0-4D83-AFA5-2B05E968468F_part4.png,obj_map,srcDataset/01210_gt.png,srcDataset/01210.png,0.7471264367816092
Microscopy,BBBC039,CC0,https://data.broadinstitute.org/bbbc/BBBC039/images.zip,BBBC039/cvt_masks/IXMtest_I18_s3_w1544C8B7A-E092-4F9D-B8D3-C489638D770F_part4.png,BBBC039/cvt_images/IXMtest_I18_s3_w1544C8B7A-E092-4F9D-B8D3-C489638D770F_part4.png,obj_map,srcDataset/01211_gt.png,srcDataset/01211.png,0.7471264367816092
